"","Pressure","Wind Speed","Wind Direction","temperature","humidity","time","date"
"949",1011,2,76,274.396,100,"12:00","2015-02-09"
"950",1011,3,69,274.813,98,"13:00","2015-02-09"
"951",1013,2,42,272.802,100,"14:00","2015-02-09"
"952",1011,3,69,274.813,98,"15:00","2015-02-09"
"953",1012,2,63,274.660042114,97,"16:00","2015-02-09"
"954",1013,2,39,273.997,97,"17:00","2015-02-09"
"955",1013,2,39,274.113674016,96,"18:00","2015-02-09"
"956",1013,2,41,274.683,95,"19:00","2015-02-09"
"957",1016,2,41,274.697678284,95,"20:00","2015-02-09"
"958",1013,2,41,274.683,95,"21:00","2015-02-09"
"959",1013,2,42,274.609530117,95,"22:00","2015-02-09"
"960",1014,2,44,274.327,97,"23:00","2015-02-09"
"961",1014,2,44,274.327,97,"00:00","2015-02-10"
"962",1014,2,44,274.327,97,"01:00","2015-02-10"
"963",1014,2,43,274.148,96,"02:00","2015-02-10"
"964",1014,2,43,274.148,96,"03:00","2015-02-10"
"965",1014,2,43,274.148,96,"04:00","2015-02-10"
"966",1015,2,31,273.788,96,"05:00","2015-02-10"
"967",1015,2,31,273.788,96,"06:00","2015-02-10"
"968",1015,2,31,273.788,96,"07:00","2015-02-10"
"969",1015,3,26,273.238,92,"08:00","2015-02-10"
"970",1015,3,26,273.238,92,"09:00","2015-02-10"
"971",1015,3,26,273.238,92,"10:00","2015-02-10"
"972",1017,3,27,272.371,90,"11:00","2015-02-10"
"973",1017,3,27,272.371,90,"12:00","2015-02-10"
"974",1017,3,27,272.371,90,"13:00","2015-02-10"
"975",1018,2,19,273.049,89,"14:00","2015-02-10"
"976",1018,2,19,273.049,89,"15:00","2015-02-10"
"977",1017,3,16,270.952,88,"16:00","2015-02-10"
"978",1016,3,18,273.636,85,"17:00","2015-02-10"
"979",1016,3,18,273.636,85,"18:00","2015-02-10"
"980",1016,3,18,273.636,85,"19:00","2015-02-10"
"981",1016,2,18,274.41,83,"20:00","2015-02-10"
"982",1016,2,18,274.41,83,"21:00","2015-02-10"
"983",1016,2,18,274.41,83,"22:00","2015-02-10"
"984",1017,3,20,271.691,86,"23:00","2015-02-10"
"985",1017,3,19,271.326629296,86,"00:00","2015-02-11"
"986",1018,3,17,269.98,88,"01:00","2015-02-11"
"987",1018,3,17,269.98,88,"02:00","2015-02-11"
"988",1018,3,17,269.98,88,"03:00","2015-02-11"
"989",1018,3,17,269.98,88,"04:00","2015-02-11"
"990",1018,2,25,268.478,87,"05:00","2015-02-11"
"991",1018,2,25,268.478,87,"06:00","2015-02-11"
"992",1018,2,25,268.478,87,"07:00","2015-02-11"
"993",1018,3,28,266.936,81,"08:00","2015-02-11"
"994",1018,3,28,266.936,81,"09:00","2015-02-11"
"995",1018,3,28,266.936,81,"10:00","2015-02-11"
"996",1019,2,32,265.486,81,"11:00","2015-02-11"
"997",1019,2,32,265.486,81,"12:00","2015-02-11"
"998",1019,2,39,268.409,80,"13:00","2015-02-11"
"999",1022,2,36,268.661230511,84,"14:00","2015-02-11"
"1000",1018,2,30,269.211,82,"15:00","2015-02-11"
"1001",1020,2,30,269.589580086,85,"16:00","2015-02-11"
"1002",1025,2,29,270.401790043,92,"17:00","2015-02-11"
"1003",1018,1,50,270.932,78,"18:00","2015-02-11"
"1004",1017,1,59,271.142137252,78,"19:00","2015-02-11"
"1005",1014,1,88,271.855,79,"20:00","2015-02-11"
"1006",1014,1,88,271.855,79,"21:00","2015-02-11"
"1007",1014,1,88,271.855,79,"22:00","2015-02-11"
"1008",1014,0,156,265.587,84,"23:00","2015-02-11"
"1009",1014,0,156,265.587,84,"00:00","2015-02-12"
"1010",1014,0,156,265.587,84,"01:00","2015-02-12"
"1011",1013,1,184,263.453,83,"02:00","2015-02-12"
"1012",1013,1,184,263.453,83,"03:00","2015-02-12"
"1013",1013,1,184,263.453,83,"04:00","2015-02-12"
"1014",1011,1,167,262.979,75,"05:00","2015-02-12"
"1015",1011,1,167,262.979,75,"06:00","2015-02-12"
"1016",1011,1,167,262.979,75,"07:00","2015-02-12"
"1017",1010,1,183,264.968,83,"08:00","2015-02-12"
"1018",1010,1,183,264.968,83,"09:00","2015-02-12"
"1019",1010,1,183,264.968,83,"10:00","2015-02-12"
"1020",1008,1,202,266.89,89,"11:00","2015-02-12"
"1021",1008,1,202,266.89,89,"12:00","2015-02-12"
"1022",1008,1,202,266.89,89,"13:00","2015-02-12"
"1023",1007,1,238,271.176,91,"14:00","2015-02-12"
"1024",1007,1,230,270.843,91,"15:00","2015-02-12"
"1025",1004,1,257,275.203,86,"16:00","2015-02-12"
"1026",1004,1,255,274.787,86,"17:00","2015-02-12"
"1027",1004,1,255,274.787,86,"18:00","2015-02-12"
"1028",1004,1,255,274.787,86,"19:00","2015-02-12"
"1029",1004,3,309,273.541,87,"20:00","2015-02-12"
"1030",1004,3,309,273.541,87,"21:00","2015-02-12"
"1031",1007,3,308,269.842,77,"22:00","2015-02-12"
"1032",1011,4,310,270.333878475,82,"23:00","2015-02-12"
"1033",1007,3,308,269.842,77,"00:00","2015-02-13"
"1034",1010,4,318,266.393,75,"01:00","2015-02-13"
"1035",1010,4,318,266.393,75,"02:00","2015-02-13"
"1036",1010,4,318,266.393,75,"03:00","2015-02-13"
"1037",1010,4,318,266.393,75,"04:00","2015-02-13"
"1038",1011,4,314,264.13,68,"05:00","2015-02-13"
"1039",1011,4,314,264.13,68,"06:00","2015-02-13"
"1040",1011,4,314,264.13,68,"07:00","2015-02-13"
"1041",1014,4,316,261.874,69,"08:00","2015-02-13"
"1042",1014,4,316,261.874,69,"09:00","2015-02-13"
"1043",1014,4,316,261.874,69,"10:00","2015-02-13"
"1044",1017,3,319,260.3,72,"11:00","2015-02-13"
"1045",1017,3,319,260.3,72,"12:00","2015-02-13"
"1046",1017,3,319,260.3,72,"13:00","2015-02-13"
"1047",1019,3,320,262.706,65,"14:00","2015-02-13"
"1048",1019,3,318,263.368206197,64,"15:00","2015-02-13"
"1049",1018,3,312,265.518,62,"16:00","2015-02-13"
"1050",1018,3,312,265.518,62,"17:00","2015-02-13"
"1051",1018,3,312,265.518,62,"18:00","2015-02-13"
"1052",1017,2,305,266.127,68,"19:00","2015-02-13"
"1053",1017,2,305,266.127,68,"20:00","2015-02-13"
"1054",1017,2,305,266.127,68,"21:00","2015-02-13"
"1055",1017,2,305,266.127,68,"22:00","2015-02-13"
"1056",1018,2,293,261.33,66,"23:00","2015-02-13"
"1057",1018,2,293,261.33,66,"00:00","2015-02-14"
"1058",1018,2,293,261.33,66,"01:00","2015-02-14"
"1059",1019,1,286,257.109,75,"02:00","2015-02-14"
"1060",1019,1,286,257.109,75,"03:00","2015-02-14"
"1061",1019,1,286,257.109,75,"04:00","2015-02-14"
"1062",1018,1,220,255.292,76,"05:00","2015-02-14"
"1063",1018,1,220,255.292,76,"06:00","2015-02-14"
"1064",1018,1,220,255.292,76,"07:00","2015-02-14"
"1065",1016,1,199,256.875,76,"08:00","2015-02-14"
"1066",1016,1,199,256.875,76,"09:00","2015-02-14"
"1067",1016,1,199,256.875,76,"10:00","2015-02-14"
"1068",1014,1,193,258.582,82,"11:00","2015-02-14"
"1069",1014,1,193,258.582,82,"12:00","2015-02-14"
"1070",1014,1,193,258.582,82,"13:00","2015-02-14"
"1071",1010,2,183,266.245,75,"14:00","2015-02-14"
"1072",1010,2,183,266.245,75,"15:00","2015-02-14"
"1073",1011,1,185,265.01,78,"16:00","2015-02-14"
"1074",1005,2,201,269.289,84,"17:00","2015-02-14"
"1075",1005,2,201,269.289,84,"18:00","2015-02-14"
"1076",1005,2,201,269.289,84,"19:00","2015-02-14"
"1077",1001,2,211,269.93,86,"20:00","2015-02-14"
"1078",1001,2,211,269.93,86,"21:00","2015-02-14"
"1079",1001,2,211,269.93,86,"22:00","2015-02-14"
"1080",1005,2,219,269.560491628,90,"23:00","2015-02-14"
"1081",999,1,197,266.324,92,"00:00","2015-02-15"
"1082",999,1,197,266.324,92,"01:00","2015-02-15"
"1083",996,2,42,265.884,81,"02:00","2015-02-15"
"1084",996,2,42,265.884,81,"03:00","2015-02-15"
"1085",996,2,42,265.884,81,"04:00","2015-02-15"
"1086",997,5,311,266.202,88,"05:00","2015-02-15"
"1087",997,5,311,266.202,88,"06:00","2015-02-15"
"1088",997,5,311,266.202,88,"07:00","2015-02-15"
"1089",999,6,311,262.274,72,"08:00","2015-02-15"
"1090",999,6,311,262.274,72,"09:00","2015-02-15"
"1091",999,6,311,262.274,72,"10:00","2015-02-15"
"1092",1001,5,318,262.533,71,"11:00","2015-02-15"
"1093",1001,5,318,262.533,71,"12:00","2015-02-15"
"1094",1001,5,318,262.533,71,"13:00","2015-02-15"
"1095",1003,7,328,264.716,75,"14:00","2015-02-15"
"1096",1003,7,328,264.716,75,"15:00","2015-02-15"
"1097",1007,6,328,264.057,68,"16:00","2015-02-15"
"1098",1012,7,326,264.675983827,79,"17:00","2015-02-15"
"1099",1009,6,325,264.835,64,"18:00","2015-02-15"
"1100",1014,6,322,264.879907247,74,"19:00","2015-02-15"
"1101",1020,7,319,264.936453624,87,"20:00","2015-02-15"
"1102",1019,7,320,263.650141522,81,"21:00","2015-02-15"
"1103",1027,7,316,264.121333333,100,"22:00","2015-02-15"
"1104",1028,7,315,263.249666667,100,"23:00","2015-02-15"
"1105",1021,6,314,261.26666045,80,"00:00","2015-02-16"
"1106",1024,6,314,260.623420776,84,"01:00","2015-02-16"
"1107",1018,5,313,258.573,66,"02:00","2015-02-16"
"1108",1021,5,313,258.759180961,73,"03:00","2015-02-16"
"1109",1032,7,310,259.176333333,100,"04:00","2015-02-16"
"1110",1033,7,312,259.303666667,100,"05:00","2015-02-16"
"1111",1023,5,313,258.384867163,78,"06:00","2015-02-16"
"1112",1018,5,316,258.075,69,"07:00","2015-02-16"
"1113",1019,4,321,258.207,68,"08:00","2015-02-16"
"1114",1019,4,321,258.207,68,"09:00","2015-02-16"
"1115",1019,4,321,258.207,68,"10:00","2015-02-16"
"1116",1021,4,323,258.233,60,"11:00","2015-02-16"
"1117",1021,4,323,258.233,60,"12:00","2015-02-16"
"1118",1021,4,323,258.233,60,"13:00","2015-02-16"
"1119",1022,3,324,261.556,65,"14:00","2015-02-16"
"1120",1021,3,324,262.456522119,63,"15:00","2015-02-16"
"1121",1021,3,324,265.212,58,"16:00","2015-02-16"
"1122",1025,3,319,265.120363636,71,"17:00","2015-02-16"
"1123",1020,3,317,265.374,62,"18:00","2015-02-16"
"1124",1018,2,306,266.183,63,"19:00","2015-02-16"
"1125",1022,2,302,266.183,73,"20:00","2015-02-16"
"1126",1018,2,306,266.183,63,"21:00","2015-02-16"
"1127",1018,2,306,266.183,63,"22:00","2015-02-16"
"1128",1018,1,289,261.446,65,"23:00","2015-02-16"
"1129",1018,1,289,261.446,65,"00:00","2015-02-17"
"1130",1018,1,289,261.446,65,"01:00","2015-02-17"
"1131",1018,1,314,260.655,70,"02:00","2015-02-17"
"1132",1018,1,314,260.655,70,"03:00","2015-02-17"
"1133",1018,1,314,260.655,70,"04:00","2015-02-17"
"1134",1017,1,347,260.901,68,"05:00","2015-02-17"
"1135",1017,1,347,260.901,68,"06:00","2015-02-17"
"1136",1017,1,347,260.901,68,"07:00","2015-02-17"
"1137",1022,1,228,261.757642784,80,"08:00","2015-02-17"
"1138",1021,1,244,262.075722002,79,"09:00","2015-02-17"
"1139",1029,2,44,263.494,100,"10:00","2015-02-17"
"1140",1028,2,50,263.867,100,"11:00","2015-02-17"
"1141",1028,2,35,264.122,100,"12:00","2015-02-17"
"1142",1028,2,48,264.534333333,100,"13:00","2015-02-17"
"1143",1027,2,40,264.828666667,100,"14:00","2015-02-17"
"1144",1027,2,33,265.2545,100,"15:00","2015-02-17"
"1145",1026,2,24,265.505,100,"16:00","2015-02-17"
"1146",1026,2,17,265.887,100,"17:00","2015-02-17"
"1147",1018,1,177,266.100810176,91,"18:00","2015-02-17"
"1148",1020,1,119,266.533007364,94,"19:00","2015-02-17"
"1149",1011,0,308,266.986,84,"20:00","2015-02-17"
"1150",1011,0,290,265.878752941,83,"21:00","2015-02-17"
"1151",1013,0,192,259.994,80,"22:00","2015-02-17"
"1152",1017,1,226,260.856926534,86,"23:00","2015-02-17"
"1153",1013,0,192,259.994,80,"00:00","2015-02-18"
"1154",1013,0,192,259.994,80,"01:00","2015-02-18"
"1155",1012,1,237,256.439,69,"02:00","2015-02-18"
"1156",1012,1,237,256.439,69,"03:00","2015-02-18"
"1157",1012,1,237,256.439,69,"04:00","2015-02-18"
"1158",1012,1,247,255.532,63,"05:00","2015-02-18"
"1159",1012,1,247,255.532,63,"06:00","2015-02-18"
"1160",1012,1,273,254.583,69,"07:00","2015-02-18"
"1161",1012,1,273,254.583,69,"08:00","2015-02-18"
"1162",1012,1,273,254.583,69,"09:00","2015-02-18"
"1163",1012,1,273,254.583,69,"10:00","2015-02-18"
"1164",1012,1,302,254.433,58,"11:00","2015-02-18"
"1165",1012,1,302,254.433,58,"12:00","2015-02-18"
"1166",1012,1,302,254.433,58,"13:00","2015-02-18"
"1167",1011,1,24,267.512,69,"14:00","2015-02-18"
"1168",1010,1,39,266.193,76,"15:00","2015-02-18"
"1169",1011,1,24,267.512,69,"16:00","2015-02-18"
"1170",1008,1,127,270.095,79,"17:00","2015-02-18"
"1171",1008,1,131,270.063424656,78,"18:00","2015-02-18"
"1172",1006,1,147,269.919,77,"19:00","2015-02-18"
"1173",1010,1,140,269.784052509,83,"20:00","2015-02-18"
"1174",1006,1,147,269.919,77,"21:00","2015-02-18"
"1175",1006,1,147,269.919,77,"22:00","2015-02-18"
"1176",1005,1,129,264.992,88,"23:00","2015-02-18"
"1177",1005,1,129,264.992,88,"00:00","2015-02-19"
"1178",1005,1,129,264.992,88,"01:00","2015-02-19"
"1179",1005,1,257,262.722,81,"02:00","2015-02-19"
"1180",1005,1,257,262.722,81,"03:00","2015-02-19"
"1181",1005,1,257,262.722,81,"04:00","2015-02-19"
"1182",1003,1,240,259.755,74,"05:00","2015-02-19"
"1183",1003,1,240,259.755,74,"06:00","2015-02-19"
"1184",1003,3,313,263.658,86,"07:00","2015-02-19"
"1185",1008,4,305,263.920775182,90,"08:00","2015-02-19"
"1186",1003,3,313,263.658,86,"09:00","2015-02-19"
"1187",1003,3,313,263.658,86,"10:00","2015-02-19"
"1188",1005,4,305,262.966,74,"11:00","2015-02-19"
"1189",1005,4,305,262.966,74,"12:00","2015-02-19"
"1190",1005,4,305,262.966,74,"13:00","2015-02-19"
"1191",1008,3,298,264.074,73,"14:00","2015-02-19"
"1192",1008,3,298,264.074,73,"15:00","2015-02-19"
"1193",1008,4,301,264.437,61,"16:00","2015-02-19"
"1194",1012,5,300,264.669758621,73,"17:00","2015-02-19"
"1195",1008,4,301,264.437,61,"18:00","2015-02-19"
"1196",1009,4,293,263.42,66,"19:00","2015-02-19"
"1197",1013,4,293,263.78051302,76,"20:00","2015-02-19"
"1198",1009,4,293,263.42,66,"21:00","2015-02-19"
"1199",1009,4,293,263.42,66,"22:00","2015-02-19"
"1200",1015,4,294,263.172275709,77,"23:00","2015-02-19"
"1201",1012,4,298,260.776,69,"00:00","2015-02-20"
"1202",1012,4,298,260.776,69,"01:00","2015-02-20"
"1203",1014,3,301,258.687,57,"02:00","2015-02-20"
"1204",1014,3,301,258.687,57,"03:00","2015-02-20"
"1205",1014,3,301,258.687,57,"04:00","2015-02-20"
"1206",1015,3,297,257.276,64,"05:00","2015-02-20"
"1207",1015,3,297,257.276,64,"06:00","2015-02-20"
"1208",1015,3,297,257.276,64,"07:00","2015-02-20"
"1209",1016,3,296,256.392,69,"08:00","2015-02-20"
"1210",1016,3,296,256.392,69,"09:00","2015-02-20"
"1211",1016,3,296,256.392,69,"10:00","2015-02-20"
"1212",1019,3,298,255.773,63,"11:00","2015-02-20"
"1213",1019,3,298,255.773,63,"12:00","2015-02-20"
"1214",1019,3,298,255.773,63,"13:00","2015-02-20"
"1215",1022,4,301,259.171,71,"14:00","2015-02-20"
"1216",1021,4,302,258.923,64,"15:00","2015-02-20"
"1217",1022,4,301,259.171,71,"16:00","2015-02-20"
"1218",1023,3,300,262.787,65,"17:00","2015-02-20"
"1219",1023,3,299,262.934266433,65,"18:00","2015-02-20"
"1220",1032,4,295,263.227936803,83,"19:00","2015-02-20"
"1221",1025,3,294,263.861,65,"20:00","2015-02-20"
"1222",1025,3,294,263.861,65,"21:00","2015-02-20"
"1223",1025,3,294,263.861,65,"22:00","2015-02-20"
"1224",1028,2,275,259.169,71,"23:00","2015-02-20"
"1225",1028,2,275,259.169,71,"00:00","2015-02-21"
"1226",1028,2,275,259.169,71,"01:00","2015-02-21"
"1227",1030,1,254,254.188,72,"02:00","2015-02-21"
"1228",1030,1,254,254.188,72,"03:00","2015-02-21"
"1229",1030,1,254,254.188,72,"04:00","2015-02-21"
"1230",1031,1,224,251.578,76,"05:00","2015-02-21"
"1231",1031,1,224,251.578,76,"06:00","2015-02-21"
"1232",1031,1,224,251.578,76,"07:00","2015-02-21"
"1233",1031,1,192,250.774,65,"08:00","2015-02-21"
"1234",1031,1,192,250.774,65,"09:00","2015-02-21"
"1235",1031,1,192,250.774,65,"10:00","2015-02-21"
"1236",1031,1,166,252.107,58,"11:00","2015-02-21"
"1237",1031,1,166,252.107,58,"12:00","2015-02-21"
"1238",1031,1,166,252.107,58,"13:00","2015-02-21"
"1239",1031,1,179,263.625,67,"14:00","2015-02-21"
"1240",1031,1,179,263.625,67,"15:00","2015-02-21"
"1241",1031,2,182,264.181,75,"16:00","2015-02-21"
"1242",1029,3,193,267.595,82,"17:00","2015-02-21"
"1243",1029,3,193,267.595,82,"18:00","2015-02-21"
"1244",1029,3,193,267.595,82,"19:00","2015-02-21"
"1245",1025,3,199,269.477,85,"20:00","2015-02-21"
"1246",1025,3,199,269.477,85,"21:00","2015-02-21"
"1247",1025,3,199,269.477,85,"22:00","2015-02-21"
"1248",1025,3,209,269.548,91,"23:00","2015-02-21"
"1249",1025,3,209,269.548,91,"00:00","2015-02-22"
"1250",1025,3,209,269.548,91,"01:00","2015-02-22"
"1251",1024,2,212,270.509,94,"02:00","2015-02-22"
"1252",1024,2,212,270.509,94,"03:00","2015-02-22"
"1253",1024,2,212,270.509,94,"04:00","2015-02-22"
"1254",1021,1,209,271.03,97,"05:00","2015-02-22"
"1255",1021,1,209,271.03,97,"06:00","2015-02-22"
"1256",1021,1,209,271.03,97,"07:00","2015-02-22"
"1257",1020,1,207,272.056,95,"08:00","2015-02-22"
"1258",1020,1,207,272.056,95,"09:00","2015-02-22"
"1259",1020,1,207,272.056,95,"10:00","2015-02-22"
"1260",1019,1,181,273.011,94,"11:00","2015-02-22"
"1261",1019,1,181,273.011,94,"12:00","2015-02-22"
"1262",1019,1,181,273.011,94,"13:00","2015-02-22"
"1263",1020,1,273,277.335,97,"14:00","2015-02-22"
"1264",1020,1,252,277.011275036,97,"15:00","2015-02-22"
"1265",1019,1,192,276.036,100,"16:00","2015-02-22"
"1266",1019,1,225,279.474,90,"17:00","2015-02-22"
"1267",1018,1,245,279.008,96,"18:00","2015-02-22"
"1268",1019,0,203,279.18,88,"19:00","2015-02-22"
"1269",1019,0,203,279.18,88,"20:00","2015-02-22"
"1270",1019,0,203,279.18,88,"21:00","2015-02-22"
"1271",1019,0,203,279.18,88,"22:00","2015-02-22"
"1272",1019,1,227,275.233,94,"23:00","2015-02-22"
"1273",1019,1,227,275.233,94,"00:00","2015-02-23"
"1274",1019,1,227,275.233,94,"01:00","2015-02-23"
"1275",1019,2,273,273.604,88,"02:00","2015-02-23"
"1276",1019,2,273,273.604,88,"03:00","2015-02-23"
"1277",1019,2,273,273.604,88,"04:00","2015-02-23"
"1278",1020,2,293,272.324,91,"05:00","2015-02-23"
"1279",1020,2,293,272.324,91,"06:00","2015-02-23"
"1280",1020,2,293,272.324,91,"07:00","2015-02-23"
"1281",1020,2,313,270.561,87,"08:00","2015-02-23"
"1282",1020,2,313,270.561,87,"09:00","2015-02-23"
"1283",1020,2,313,270.561,87,"10:00","2015-02-23"
"1284",1022,3,324,268.482,80,"11:00","2015-02-23"
"1285",1022,3,324,268.482,80,"12:00","2015-02-23"
"1286",1022,3,324,268.482,80,"13:00","2015-02-23"
"1287",1025,3,320,266.244,72,"14:00","2015-02-23"
"1288",1025,3,319,266.221882464,70,"15:00","2015-02-23"
"1289",1023,4,317,266.159,68,"16:00","2015-02-23"
"1290",1023,4,312,267.426,66,"17:00","2015-02-23"
"1291",1022,4,315,266.627,65,"18:00","2015-02-23"
"1292",1023,4,313,266.323,63,"19:00","2015-02-23"
"1293",1027,4,312,266.452207921,73,"20:00","2015-02-23"
"1294",1023,4,313,266.323,63,"21:00","2015-02-23"
"1295",1023,4,313,266.323,63,"22:00","2015-02-23"
"1296",1025,3,320,262.589,60,"23:00","2015-02-23"
"1297",1025,3,320,262.589,60,"00:00","2015-02-24"
"1298",1025,3,320,262.589,60,"01:00","2015-02-24"
"1299",1026,2,326,259.988,67,"02:00","2015-02-24"
"1300",1026,2,326,259.988,67,"03:00","2015-02-24"
"1301",1026,2,326,259.988,67,"04:00","2015-02-24"
"1302",1026,2,325,257.484,64,"05:00","2015-02-24"
"1303",1026,2,325,257.484,64,"06:00","2015-02-24"
"1304",1026,2,325,257.484,64,"07:00","2015-02-24"
"1305",1025,1,315,254.784,80,"08:00","2015-02-24"
"1306",1025,1,315,254.784,80,"09:00","2015-02-24"
"1307",1025,1,315,254.784,80,"10:00","2015-02-24"
"1308",1024,1,322,252.651,68,"11:00","2015-02-24"
"1309",1024,1,322,252.651,68,"12:00","2015-02-24"
"1310",1024,1,322,252.651,68,"13:00","2015-02-24"
"1311",1024,0,222,260.615,70,"14:00","2015-02-24"
"1312",1024,0,222,260.615,70,"15:00","2015-02-24"
"1313",1020,1,164,264.006,69,"16:00","2015-02-24"
"1314",1024,1,167,263.850674936,76,"17:00","2015-02-24"
"1315",1020,1,164,264.006,69,"18:00","2015-02-24"
"1316",1020,1,164,264.006,69,"19:00","2015-02-24"
"1317",1016,2,171,265.487,71,"20:00","2015-02-24"
"1318",1016,2,171,265.487,71,"21:00","2015-02-24"
"1319",1016,2,171,265.487,71,"22:00","2015-02-24"
"1320",1013,2,178,262.525,78,"23:00","2015-02-24"
"1321",1013,2,178,262.525,78,"00:00","2015-02-25"
"1322",1013,2,178,262.525,78,"01:00","2015-02-25"
"1323",1011,1,191,261.135,80,"02:00","2015-02-25"
"1324",1011,1,191,261.135,80,"03:00","2015-02-25"
"1325",1011,1,191,261.135,80,"04:00","2015-02-25"
"1326",1008,1,218,259.826,74,"05:00","2015-02-25"
"1327",1008,1,218,259.826,74,"06:00","2015-02-25"
"1328",1008,1,219,259.762079202,74,"07:00","2015-02-25"
"1329",1006,2,252,258.233,75,"08:00","2015-02-25"
"1330",1006,2,252,258.233,75,"09:00","2015-02-25"
"1331",1006,2,252,258.233,75,"10:00","2015-02-25"
"1332",1007,3,276,261.382,78,"11:00","2015-02-25"
"1333",1007,3,276,261.382,78,"12:00","2015-02-25"
"1334",1007,3,276,261.382,78,"13:00","2015-02-25"
"1335",1010,3,279,267.898,78,"14:00","2015-02-25"
"1336",1010,3,278,268.137675291,77,"15:00","2015-02-25"
"1337",1010,3,268,271.679,77,"16:00","2015-02-25"
"1338",1014,3,269,271.545453674,83,"17:00","2015-02-25"
"1339",1010,3,268,271.679,77,"18:00","2015-02-25"
"1340",1010,3,268,271.679,77,"19:00","2015-02-25"
"1341",1011,3,274,271.961,75,"20:00","2015-02-25"
"1342",1011,3,274,271.961,75,"21:00","2015-02-25"
"1343",1011,3,274,271.961,75,"22:00","2015-02-25"
"1344",1013,2,261,266.522,78,"23:00","2015-02-25"
"1345",1013,2,261,266.522,78,"00:00","2015-02-26"
"1346",1013,2,261,266.522,78,"01:00","2015-02-26"
"1347",1015,1,313,261.07,74,"02:00","2015-02-26"
"1348",1015,1,313,261.07,74,"03:00","2015-02-26"
"1349",1015,1,313,261.07,74,"04:00","2015-02-26"
"1350",1016,3,355,262.759,65,"05:00","2015-02-26"
"1351",1016,3,355,262.759,65,"06:00","2015-02-26"
"1352",1016,3,355,262.759,65,"07:00","2015-02-26"
"1353",1016,2,17,262.207,74,"08:00","2015-02-26"
"1354",1016,2,17,262.207,74,"09:00","2015-02-26"
"1355",1016,2,17,262.207,74,"10:00","2015-02-26"
"1356",1017,2,41,262.421,78,"11:00","2015-02-26"
"1357",1017,2,41,262.421,78,"12:00","2015-02-26"
"1358",1017,2,41,262.421,78,"13:00","2015-02-26"
"1359",1016,2,33,265.297,77,"14:00","2015-02-26"
"1360",1016,2,33,265.297,77,"15:00","2015-02-26"
"1361",1016,2,33,265.297,77,"16:00","2015-02-26"
"1362",1014,2,28,267.339,74,"17:00","2015-02-26"
"1363",1014,2,28,267.339,74,"18:00","2015-02-26"
"1364",1015,1,7,268.04,78,"19:00","2015-02-26"
"1365",1019,2,114,268.131425261,84,"20:00","2015-02-26"
"1366",1015,1,7,268.04,78,"21:00","2015-02-26"
"1367",1015,1,7,268.04,78,"22:00","2015-02-26"
"1368",1021,2,149,267.543877551,87,"23:00","2015-02-26"
"1369",1022,1,129,266.906608696,86,"00:00","2015-02-27"
"1370",1032,2,346,266.208,100,"01:00","2015-02-27"
"1371",1033,2,344,265.566,100,"02:00","2015-02-27"
"1372",1033,2,176,265.416,100,"03:00","2015-02-27"
"1373",1034,2,230,264.61,100,"04:00","2015-02-27"
"1374",1035,2,118,264.296,100,"05:00","2015-02-27"
"1375",1036,2,176,264.3705,100,"06:00","2015-02-27"
"1376",1036,2,6,263.927,100,"07:00","2015-02-27"
"1377",1037,2,8,263.872,100,"08:00","2015-02-27"
"1378",1038,3,5,263.6325,100,"09:00","2015-02-27"
"1379",1038,3,8,263.639,100,"10:00","2015-02-27"
"1380",1039,3,7,263.461,100,"11:00","2015-02-27"
"1381",1040,2,184,264.946,100,"12:00","2015-02-27"
"1382",1041,2,123,264.213666667,100,"13:00","2015-02-27"
"1383",1042,2,241,265.144333333,100,"14:00","2015-02-27"
"1384",1041,2,167,265.6345,100,"15:00","2015-02-27"
"1385",1042,2,348,266.712,100,"16:00","2015-02-27"
"1386",1042,2,339,267.349,100,"17:00","2015-02-27"
"1387",1043,2,329,267.4835,100,"18:00","2015-02-27"
"1388",1042,2,319,268.288,100,"19:00","2015-02-27"
"1389",1043,2,310,268.59,100,"20:00","2015-02-27"
"1390",1036,2,315,265.752236406,84,"21:00","2015-02-27"
"1391",1038,2,301,266.874248254,88,"22:00","2015-02-27"
"1392",1031,2,303,263.916,71,"23:00","2015-02-27"
"1393",1031,2,303,263.916,71,"00:00","2015-02-28"
"1394",1031,2,303,263.916,71,"01:00","2015-02-28"
"1395",1033,2,333,262.322,74,"02:00","2015-02-28"
"1396",1033,2,333,262.322,74,"03:00","2015-02-28"
"1397",1033,2,333,262.322,74,"04:00","2015-02-28"
"1398",1035,2,340,260.502,72,"05:00","2015-02-28"
"1399",1035,2,340,260.502,72,"06:00","2015-02-28"
"1400",1035,2,340,260.502,72,"07:00","2015-02-28"
"1401",1037,2,332,258.654,75,"08:00","2015-02-28"
"1402",1037,2,332,258.654,75,"09:00","2015-02-28"
"1403",1037,2,332,258.654,75,"10:00","2015-02-28"
"1404",1040,1,317,256.061,73,"11:00","2015-02-28"
"1405",1040,1,317,256.061,73,"12:00","2015-02-28"
"1406",1040,1,317,256.061,73,"13:00","2015-02-28"
"1407",1042,1,333,263.538,74,"14:00","2015-02-28"
"1408",1042,1,333,263.566001966,73,"15:00","2015-02-28"
"1409",1041,1,333,263.648,73,"16:00","2015-02-28"
"1410",1041,1,280,267.145,77,"17:00","2015-02-28"
"1411",1041,1,280,267.145,77,"18:00","2015-02-28"
